average_charge_normal,tenure_bins,PhoneService_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MonthlyCharges_normal,TotalCharges_log,Churn_Yes
0.9182803193511595,8,1,0,1,0,1,0,0.9164179104477611,8.888225572317214,0
0.2066086628226249,6,1,1,0,0,0,0,0.06268656716417911,7.093363096767242,0
0.25638385502471167,0,0,0,0,0,1,0,0.163681592039801,4.131158535344817,1
0.8610653487095004,1,1,0,0,0,0,1,0.8925373134328358,5.7481182884762525,0
0.6911678564891085,6,1,0,0,0,0,0,0.628358208955224,8.236380801900077,0
0.6589785831960461,0,1,0,0,0,1,0,0.6144278606965174,4.382026634673881,1
0.6233356739676452,8,1,0,1,0,0,0,0.5527363184079602,8.437294640018353,0
0.53720483250961,1,1,0,0,1,0,0,0.45920398009950253,5.276327348656421,0
0.8625205930807248,5,1,1,0,1,0,0,0.8507462686567164,8.340074078413307,0
0.585667215815486,0,1,0,0,0,0,1,0.5258706467661691,4.264087336809195,0
0.41103789126853374,0,1,0,0,0,1,0,0.31492537313432833,3.910021002757473,0
0.20454178376457666,7,1,1,0,0,0,0,0.06318407960199006,7.1439335085668025,0
0.37520593080724873,0,1,0,0,0,1,0,0.30845771144278605,4.511957804265912,1
0.2571600557597263,7,0,1,0,0,0,1,0.11791044776119404,7.392277994327076,0
0.6701957554026553,7,1,0,0,0,0,0,0.6482587064676617,8.330731074321369,0
0.16845140032948927,0,1,0,0,0,0,1,0.021890547263681583,3.017982882488811,0
0.6229739065738428,5,1,1,0,0,0,0,0.5671641791044776,7.759827438529641,0
0.1775474079007326,6,1,1,0,1,0,0,0.02288557213930349,6.9207208613721605,0
0.743272926963207,1,1,0,0,1,0,0,0.5656716417910447,5.601011196620256,1
0.15613299385951773,4,1,1,0,0,0,1,0.017910447761194038,6.0330862217988015,0
0.17009884678747939,0,1,0,0,0,0,1,0.02388059701492536,3.027715319407042,0
0.7226112026359143,9,1,0,1,0,0,0,0.6656716417910449,8.750873040485335,0
0.4616968698517298,1,1,0,0,0,1,0,0.31741293532338305,5.124856438186279,1
0.7042044936731046,6,1,1,0,0,0,0,0.663681592039801,8.298551989299446,0
0.5504759289767527,9,1,0,1,1,0,0,0.48009950248756217,8.478784948119918,0
0.5229020018970595,8,1,0,1,0,0,0,0.44825870646766164,8.340384411307504,0
0.6703812661802776,5,1,0,0,0,1,0,0.645771144278607,7.954530265668271,0
0.714707720274953,4,1,0,0,0,1,0,0.6631840796019901,7.83050510591703,0
0.13838550247116968,0,1,0,0,0,0,1,0.02288557213930349,3.5145260669691587,0
0.4292627677100494,1,1,0,0,0,0,1,0.30845771144278605,5.339699204326806,0
0.6640362438220757,4,1,0,0,0,0,0,0.6129353233830845,7.608548156567631,1
0.47393232796857176,8,1,0,1,0,0,1,0.41144278606965173,8.22678741304286,0
0.9042650558301298,4,1,1,0,0,0,0,0.8597014925373135,7.994294986415977,0
0.6429017781060046,4,1,0,0,1,0,0,0.5676616915422885,7.724623386531841,0
0.6282451854797477,4,1,0,0,1,0,0,0.6154228855721392,7.70156194264126,0
0.16103789126853377,0,1,0,0,0,0,1,0.012935323383084583,2.972975286431375,1
0.6934514003294893,3,1,0,0,0,0,1,0.6243781094527363,7.428749031663754,0
0.21573027324887803,7,1,0,1,1,0,0,0.06417910447761194,7.325807502595773,0
0.6848964462226406,3,1,0,0,0,0,1,0.6741293532338308,7.05966058269529,0
0.1957372322899506,9,1,0,1,0,0,1,0.07114427860696516,7.444774826830603,0
0.760251772795645,6,1,0,0,1,0,0,0.7054726368159204,8.3536266545459,0
0.48099635705501537,9,0,0,1,0,0,0,0.39800995024875624,8.32987517307146,0
0.6858268121911038,5,1,0,0,0,0,0,0.6706467661691543,7.887696637932568,0
0.4047332404004562,4,0,0,0,1,0,0,0.3194029850746269,7.1526603220778595,0
0.6770641535032464,8,1,0,0,1,0,0,0.617910447761194,8.628609334694417,0
0.14312191103789126,0,1,1,0,0,0,1,0.019402985074626858,3.548179572010801,0
0.1763510411321468,8,1,0,1,1,0,0,0.02288557213930349,7.17468602426429,0
0.7852141680395387,1,1,0,0,0,1,0,0.6736318407960199,5.943586466863518,1
0.3885227896760022,1,1,0,0,0,1,0,0.26965174129353237,4.952299717083292,1
0.7751859617592731,5,1,0,0,0,1,0,0.7587064676616916,8.04094611233666,1
0.18721398498993227,2,1,0,0,0,0,1,0.029850746268656716,5.320812444375408,0
0.22686086565822972,4,1,0,1,0,0,1,0.07960199004975124,6.406714955950943,0
0.58665568369028,1,1,0,0,0,1,0,0.6228855721393034,5.875211590283732,0
0.7573174080175727,5,1,0,0,1,0,0,0.7308457711442786,7.922315444111443,1
0.6090039285261689,8,1,0,1,1,0,0,0.5567164179104478,8.477547588009875,0
0.7215266337177375,6,1,0,0,0,1,0,0.6865671641791045,8.279367381315886,1
0.1528006589785832,1,1,0,0,0,0,1,0.020895522388059716,4.529907701487544,0
0.6263756177924217,4,1,0,0,0,1,0,0.5696517412935324,7.550161644088883,0
0.6556264872780523,9,1,0,1,0,0,0,0.6049751243781094,8.65359296629623,0
0.7393373604246751,4,1,0,0,0,0,0,0.7154228855721394,7.792926791797422,0
0.4256203665568369,5,0,0,0,1,0,0,0.3218905472636816,7.410619293077434,0
0.9135227896760022,5,1,1,0,1,0,0,0.9174129353233831,8.109841304459803,0
0.8337844198634973,9,1,0,1,1,0,0,0.8233830845771144,8.865805721264925,0
0.6558602024005648,6,1,0,0,0,0,0,0.6079601990049751,8.114952878063688,0
0.7662170510708403,9,1,0,1,0,0,0,0.7124378109452736,8.809467204751387,0
0.5047320270601844,6,1,0,1,0,0,1,0.4651741293532338,7.965510850304939,0
0.564662273476112,0,1,0,0,0,1,0,0.618905472636816,4.920710586568268,0
0.8307660626029653,2,1,0,0,0,1,0,0.7990049751243781,6.916268934747341,1
0.20952278067356253,8,1,0,1,0,0,1,0.05820895522388061,7.347041935565812,0
0.33303130148270177,1,1,0,0,1,0,0,0.25671641791044775,5.30900999608678,0
0.9017767252425407,9,1,0,1,1,0,0,0.9208955223880597,8.972368675090062,0
0.9377173714076514,9,1,0,1,0,0,0,0.9621890547263682,9.011450312462678,0
0.5571114772103241,1,1,0,0,0,0,1,0.5651741293532339,5.312713246831769,0
0.14674286106534873,6,1,0,1,0,0,1,0.009950248756218905,6.7512184211619095,0
0.7605711147721032,8,1,1,0,1,0,0,0.7144278606965174,8.668539943910762,0
0.5042864116175484,4,1,0,0,0,0,1,0.38258706467661696,7.410316849329665,0
0.658996234408096,9,1,0,1,1,0,0,0.6159203980099504,8.630548662078795,0
0.6069075076488586,2,1,0,0,1,0,0,0.5283582089552238,6.245622151951361,0
0.0,0,1,0,1,0,0,1,0.01990049751243781,3.005682604407159,0
0.7845963756177924,0,1,0,0,0,1,0,0.717412935323383,5.249652194566756,0
0.758978583196046,3,1,0,0,0,1,0,0.7990049751243781,7.519041433061762,1
0.1564824521990914,8,1,0,1,0,0,0,0.014427860696517405,7.133934218839868,0
0.157056562328391,1,1,0,0,0,0,1,0.01592039800995026,4.046553898385752,0
0.6971718835804503,3,1,0,0,0,0,0,0.673134328358209,7.146417785954017,1
0.7508923668314113,9,1,0,1,0,0,0,0.717412935323383,8.7892640403538,0
0.17133443163097198,0,1,0,0,0,0,1,0.025373134328358218,3.0349529867072724,0
0.7143365283810094,4,1,0,0,0,1,0,0.7064676616915423,7.553732232565603,1
0.5734486545853925,1,1,0,0,0,1,0,0.517910447761194,5.341616290943184,1
0.5444352919641223,9,1,0,1,0,0,0,0.48358208955223875,8.46775081460237,0
0.1638068685844633,8,1,0,1,0,0,1,0.01641791044776118,7.164410972828795,0
0.2719409914632319,2,0,0,0,0,0,1,0.17462686567164176,5.894815972052177,0
0.5991650441815186,4,1,0,0,0,0,1,0.6029850746268656,7.377915146022112,0
0.1622146387385267,3,1,1,0,0,0,0,0.021393034825870634,5.619313318029751,0
0.6206252260216176,6,1,0,0,0,1,0,0.5572139303482587,8.035635065330816,0
0.5696288400038763,3,1,1,0,0,0,1,0.46318407960199004,7.069533934544762,0
0.17769956567320652,2,1,0,0,1,0,0,0.021890547263681583,5.4693251634417175,0
0.79332784184514,3,1,0,0,0,1,0,0.7472636815920397,7.275622356674983,1
0.16392092257001645,0,1,0,0,0,0,1,0.01641791044776118,2.990719731730447,1
0.7481878088962108,1,1,0,0,0,0,1,0.7029850746268658,6.118427539948223,1
0.7580125805002246,5,1,1,0,0,1,0,0.771641791044776,8.01854314358038,1
0.9227587863811092,9,1,0,1,1,0,0,0.9194029850746269,8.995369582475984,0
0.25398132894014275,1,0,0,0,0,0,1,0.21940298507462683,4.52720864451838,0
0.7605024711696869,0,1,0,0,0,1,0,0.6343283582089553,5.2184621412985726,1
0.858947868092592,7,1,1,0,1,0,0,0.8830845771144279,8.724581274625914,0
0.3686161449752883,0,1,0,0,0,1,0,0.26965174129353237,4.4942386252808095,1
0.5980114625147922,9,1,0,1,1,0,0,0.5482587064676616,8.54762539853644,0
0.3631795716639209,1,1,0,0,0,0,1,0.2641791044776119,5.395670911803947,0
0.4607663676856428,4,1,0,0,1,0,0,0.36318407960199006,7.320063585572296,0
0.4299835255354201,0,1,0,0,0,1,0,0.33781094527363187,3.955082494888593,1
0.3385044847153578,8,0,1,0,0,0,0,0.22238805970149256,7.85900766708919,0
0.8729317384141537,6,1,1,0,0,1,0,0.9129353233830846,8.491834356949347,1
0.455747757642321,9,1,0,1,0,0,0,0.3686567164179104,8.289941212057485,0
0.48541525341602865,5,1,0,0,0,0,0,0.42388059701492536,7.602700841483462,0
0.6289126853377266,4,1,1,0,0,1,0,0.5985074626865672,7.513381862012587,0
0.561533269265971,9,1,0,1,0,0,0,0.5114427860696518,8.498672741778858,0
0.492888522789676,7,0,0,1,1,0,0,0.4139303482587065,8.18596319023697,0
0.608464967535614,8,1,1,0,1,0,0,0.5835820895522389,8.521782643750045,0
0.15094728171334432,2,1,0,1,0,0,1,0.01592039800995026,4.987707789452551,0
0.5667458087023937,5,1,0,1,1,0,0,0.491542288557214,7.757607018299722,0
0.41007688083470617,1,0,0,0,1,0,0,0.26616915422885573,5.699439725222064,0
0.5916392092257001,0,1,0,0,0,0,1,0.45721393034825875,4.967379785425298,0
0.677220066960727,5,1,1,0,1,0,0,0.6313432835820896,7.843319086199878,0
0.2089785831960461,3,1,0,0,0,0,0,0.07263681592039802,6.229299647165181,0
0.16474464579901152,0,1,0,0,0,1,0,0.017412935323383085,2.995732273553991,0
0.8138119785300526,8,1,1,0,0,1,0,0.7810945273631841,8.720199339403024,1
0.6367851259119791,9,1,0,1,1,0,0,0.5711442786069653,8.596263118399717,0
0.8717051070840197,2,1,0,0,0,1,0,0.7985074626865671,6.964371879401033,1
0.19089257804249565,5,1,0,1,0,0,1,0.055223880597014934,6.806608096977179,0
0.5389119690566578,6,1,0,1,1,0,0,0.45721393034825875,8.009529230987825,0
0.6719522240527183,1,1,0,0,0,1,0,0.6676616915422885,6.193282311707439,1
0.6256235127219476,9,1,0,1,0,0,0,0.5825870646766169,8.60675049145836,0
0.48421197144426137,3,1,0,0,1,0,0,0.36766169154228856,6.964230125910116,0
0.8835881847924449,9,1,0,1,1,0,0,0.8985074626865671,8.938006576471201,0
0.847014003294893,5,1,0,0,0,1,0,0.8263681592039801,8.32193228108828,1
0.5728995057660625,0,1,0,0,0,1,0,0.5104477611940298,4.242045918369452,1
0.854634153269329,7,1,1,0,0,0,0,0.845771144278607,8.702452096641936,1
0.853159566956931,9,1,0,1,1,0,0,0.8532338308457711,8.888777437289864,1
0.21734525770769592,6,1,0,1,0,1,0,0.06965174129353234,7.010492356433249,0
0.22740817908712083,5,0,1,0,0,0,0,0.12089552238805969,6.844442672770371,0
0.15510708401976936,1,1,0,0,0,0,0,0.017910447761194038,4.544889255103161,0
0.6879901153212521,4,1,0,0,0,0,1,0.6601990049751243,7.643985895075973,0
0.7359967051070839,0,1,0,0,0,0,1,0.6761194029850747,5.185708422165383,1
0.8471993410214167,7,1,1,0,0,0,0,0.8502487562189055,8.640604801331436,0
0.90888052090688,4,1,0,0,0,1,0,0.9248756218905473,7.748071682758703,1
0.7044539891739232,9,1,0,1,1,0,0,0.6940298507462687,8.697253860996403,0
0.9116793150943906,8,1,0,0,0,1,0,0.8766169154228856,8.817497763869241,0
0.6832305275659937,6,1,0,1,1,0,0,0.6059701492537314,8.179368040018414,0
0.8568999964947948,6,1,1,0,0,1,0,0.8442786069651741,8.494804422937827,0
0.5240527182866557,1,1,0,0,1,0,0,0.45472636815920403,5.7623657987550985,0
0.2077841845140033,8,1,0,1,1,0,0,0.07512437810945274,7.354969951284764,0
0.7363313426688632,3,1,0,0,1,0,0,0.7084577114427861,7.265604533148638,1
0.7582372322899505,2,1,0,0,0,0,0,0.7696517412935323,6.4682420567344,1
0.21913979759943514,3,1,0,0,0,0,1,0.07263681592039802,5.920102800622285,0
0.7486820428336078,7,1,1,0,0,1,0,0.7233830845771144,8.60399454635278,1
0.3495009206318442,5,0,0,0,0,1,0,0.2646766169154229,7.2742023200695725,0
0.9243327841845139,6,1,1,0,0,1,0,0.8985074626865671,8.632430767916317,1
0.20895473857625943,5,1,0,1,1,0,0,0.06766169154228857,6.871039426045478,0
0.6145328312544128,9,1,1,0,1,0,0,0.5557213930348258,8.560693196862088,0
0.7436996304376864,5,1,0,0,0,1,0,0.7019900497512438,8.113890743072703,0
0.6029654036243822,1,1,0,0,0,1,0,0.6029850746268656,5.679489782087156,1
0.7927718286655684,7,1,0,0,0,1,0,0.746268656716418,8.66121561027599,0
0.596176329914439,8,1,1,0,1,0,0,0.5288557213930348,8.409006463558216,0
0.36573311367380557,0,1,0,0,0,0,1,0.2601990049751244,3.7932394694381792,1
0.6532468423942888,5,1,0,0,1,0,0,0.6064676616915423,7.956809608801903,0
0.16952785682192598,6,1,0,1,1,0,0,0.021393034825870634,6.808542493910545,0
0.8251160700913583,7,1,1,0,0,1,0,0.8134328358208955,8.614192852334188,1
0.8683186893648178,9,1,0,1,1,0,0,0.8631840796019901,8.934560519581362,0
0.157605711147721,2,1,1,0,0,0,0,0.01542288557213931,5.436338664445412,1
0.2497148650361171,3,0,0,0,0,0,0,0.12537313432835823,5.976604684200958,0
0.7405271828665568,0,1,0,0,0,1,0,0.7129353233830846,4.498697941477575,1
0.16252059308072486,3,1,1,0,0,0,1,0.02288557213930349,5.690190521136734,0
0.6918261310353566,8,1,0,1,0,0,0,0.6626865671641791,8.605057537857306,0
0.30529242174629323,2,0,1,0,1,0,0,0.14825870646766168,6.097512326545944,0
0.7759186802123375,9,1,0,1,1,0,0,0.7338308457711443,8.822049439810506,0
0.7448345689181768,9,1,0,1,1,0,0,0.7119402985074627,8.781163857237596,0
0.9697624931356398,9,1,0,1,0,0,0,0.9706467661691542,9.045052907738008,0
0.7067941325560766,7,1,0,1,0,0,1,0.6656716417910449,8.403318757215395,0
0.25535420098846784,0,1,0,0,0,0,1,0.06567164179104479,4.127134385045092,0
0.5809719934102141,1,1,0,0,0,1,0,0.4587064676616915,5.865476063654188,0
0.17260635720515555,8,1,0,1,1,0,0,0.022388059701492536,7.261856914801744,0
0.8521084657490566,8,1,1,0,0,1,0,0.8149253731343284,8.766183810631995,1
0.7218618433095368,9,1,0,1,1,0,0,0.6746268656716418,8.749835486484994,0
0.41845140032948924,0,1,0,0,0,1,0,0.32388059701492533,3.927896354584436,1
0.7361839149318556,8,1,1,0,0,1,0,0.7039800995024875,8.682470313600934,0
0.5399677375068643,9,0,0,1,1,0,0,0.46318407960199004,8.459511111075154,0
0.14488024331516916,4,1,1,0,1,0,0,0.01542288557213931,6.125339630664009,0
0.7493693369028006,8,1,0,1,0,0,0,0.7477611940298508,8.669450651662313,0
0.6027594728171334,3,1,0,0,0,1,0,0.5512437810945274,7.28858610613194,1
0.8440417353102689,1,1,0,0,0,1,0,0.7646766169154229,5.728149831104496,1
0.7879848734461585,4,1,0,0,1,0,0,0.7601990049751244,7.651856946540891,1
0.6572281713344316,1,1,0,0,0,0,1,0.6203980099502487,5.765661211702066,1
0.31055030026040276,8,0,0,1,0,0,0,0.2064676616915423,7.756815870559733,0
0.171828665568369,1,1,0,0,0,0,1,0.022388059701492536,4.647271362006727,0
0.709888867171139,7,1,1,0,0,1,0,0.6696517412935323,8.533981476221935,1
0.3329214717188358,1,1,0,1,0,0,1,0.08109452736318407,4.7978545298175925,0
0.8026610836536701,9,1,0,1,0,0,0,0.7955223880597015,8.855934280814752,0
0.8089829185814619,7,1,1,0,1,0,0,0.7890547263681592,8.630164670075398,0
0.15839199241176175,8,1,0,1,1,0,0,0.016915422885572132,7.146063266816118,0
0.41562328390993963,7,0,0,0,0,1,0,0.32388059701492533,8.015459444328465,1
0.8483159436207213,6,1,0,1,0,0,0,0.8104477611940298,8.441251230841079,0
0.3128775398132894,1,0,0,0,1,0,0,0.16467661691542285,4.735759755691693,0
0.8691652937946183,3,1,0,0,0,1,0,0.8641791044776119,7.366919119424236,1
0.49697968149368477,7,0,1,0,0,0,0,0.41691542288557215,8.031710375322042,0
0.5545716639209226,7,1,1,0,0,1,0,0.4626865671641791,8.303876200919763,0
0.4156557336129,5,1,0,0,0,0,0,0.36218905472636814,7.417700515320821,0
0.8593904448105436,2,1,0,0,0,1,0,0.9139303482587064,6.950144045473924,1
0.15973894309973388,4,1,1,0,1,0,0,0.010447761194029858,6.222973014753819,0
0.6830724876441515,1,1,0,0,0,1,0,0.6532338308457712,6.209696054061171,1
0.9235105362807051,8,1,1,0,0,1,0,0.9253731343283582,8.924210427683377,0
0.29956628450391687,6,0,1,0,1,0,0,0.17462686567164176,7.485491608030754,0
0.16515650741350907,0,1,0,0,0,0,1,0.017910447761194038,2.998229153752578,0
0.7174040950811955,2,1,0,0,0,1,0,0.6577114427860696,6.412885022006273,0
0.8718042589541766,4,1,1,0,0,0,0,0.917910447761194,7.95773739068218,0
0.7229952357629458,5,1,1,0,1,0,0,0.7258706467661692,8.085656144885045,0
0.8126552652911797,8,1,0,0,0,1,0,0.8189054726368159,8.73477731772521,1
0.7501195727267895,5,1,0,0,0,1,0,0.7069651741293532,7.945555428253489,0
0.8266721581548598,6,1,0,0,0,0,0,0.8517412935323383,8.520766798469527,1
0.6742303336079077,5,1,0,0,1,0,0,0.6253731343283582,7.870643296233074,0
0.2026359143327842,0,0,0,0,0,1,0,0.06318407960199006,3.202746442938317,1
0.6491854292513272,8,1,1,0,1,0,0,0.6263681592039801,8.510188717263354,0
0.7357770455793519,5,1,0,0,1,0,0,0.7567164179104477,7.893460126940612,0
0.9641680395387148,9,1,0,1,0,0,0,0.9736318407960198,9.025281070978235,0
0.8831323241428616,7,1,0,1,0,1,0,0.8686567164179104,8.645102560038268,0
0.7694604612850082,2,1,0,0,0,0,0,0.8024875621890548,7.021931819044409,1
0.8097034596375616,6,1,0,0,1,0,0,0.7577114427860697,8.500026686494328,0
0.1134678747940692,0,1,0,0,0,0,1,0.012437810945273632,3.3160025355989236,0
0.8452315577521509,2,1,0,0,1,0,0,0.7965174129353234,6.828170799639294,1
0.7876974513034208,3,1,0,0,0,1,0,0.7522388059701492,7.393663014785165,1
0.8926585667215814,7,1,1,0,1,0,0,0.8691542288557214,8.710891454045996,0
0.6637242125451819,8,1,0,1,1,0,0,0.6278606965174128,8.593894939679615,0
0.8407468423942888,2,1,0,0,0,1,0,0.818407960199005,6.8228507718916935,1
0.4836285008237232,1,1,0,0,0,1,0,0.3796019900497512,5.458947012473004,0
0.534054452440822,3,1,1,0,0,0,0,0.4686567164179104,7.1162723834341834,0
0.1759678747940692,2,1,0,0,0,0,1,0.016915422885572132,5.141078590121546,0
0.9262999744761815,9,1,0,1,0,1,0,0.9253731343283582,8.985213605389966,0
0.5672570016474464,2,1,0,0,0,1,0,0.5432835820895522,6.53473315936334,1
0.7074684239428886,3,1,0,0,1,0,0,0.7039800995024875,7.161078798797479,0
0.8979155226066263,9,1,1,0,0,0,0,0.8741293532338308,8.968077709715262,0
0.18327841845140033,2,1,1,0,1,0,0,0.017910447761194038,5.58724865840025,0
0.20580496064433462,9,1,0,1,0,0,0,0.06915422885572138,7.4949306459686404,0
0.6058484349258648,0,1,0,0,0,1,0,0.5502487562189055,4.297965447047447,1
0.5886218752238378,4,1,0,0,0,0,0,0.5686567164179105,7.404613815519512,0
0.5500011440600402,9,0,0,1,0,0,0,0.4706467661691542,8.477922076992833,0
0.6947788619946774,4,1,0,0,0,1,0,0.6213930348258707,7.693025748417888,0
0.8784027614340629,4,1,1,0,0,0,1,0.8587064676616916,7.7139632518260965,0
0.20674080175727624,7,1,1,0,0,0,0,0.058706467661691526,7.3171460050927735,0
0.17528143876990662,2,1,0,0,0,0,1,0.021890547263681583,5.542635153093653,0
0.612335255354201,3,1,0,0,0,1,0,0.5686567164179105,7.081204257272494,0
0.6257877670563008,8,1,1,0,1,0,0,0.6114427860696517,8.47348160938964,0
0.6817807398532274,4,1,0,0,0,1,0,0.6313432835820896,7.507086163337798,0
0.6188606878088962,5,1,0,0,0,0,0,0.5776119402985075,7.784951689715204,0
0.563014827018122,1,1,0,0,0,1,0,0.6084577114427862,5.323253851838068,1
0.6034089469015333,3,1,0,0,0,1,0,0.6258706467661692,6.8588801112,1
0.8527291888748909,8,1,0,1,1,0,0,0.8507462686567164,8.859285321100172,0
0.6968835804503021,5,1,1,0,0,1,0,0.6786069651741293,7.839151348631895,0
0.6244079489291597,3,1,0,0,0,0,0,0.5656716417910447,7.10072824095123,0
0.6617492886026658,5,1,0,1,0,0,0,0.6203980099502487,7.882729927192068,0
0.14927695405454874,9,1,0,1,1,0,0,0.010447761194029858,7.173805051306804,0
0.7415568369028007,1,1,0,0,0,1,0,0.6601990049751243,5.88638177065483,1
0.29890856672158156,2,0,1,0,0,0,1,0.1527363184079602,6.076379979138749,0
0.6343698517298187,1,1,0,0,0,1,0,0.6467661691542289,5.73026210746058,0
0.0,0,1,0,1,0,0,1,0.6228855721393034,3.005682604407159,0
0.5965129049972543,1,1,0,0,0,1,0,0.6049751243781094,6.074195944705447,1
0.9021543530604486,8,1,1,0,1,0,0,0.8935323383084577,8.870508498088512,0
0.1759747391543108,3,1,0,0,0,0,1,0.01641791044776118,5.769726257950236,0
0.18243753432180118,4,1,1,0,0,0,0,0.027860696517412943,6.275797266734614,0
0.24217462932454692,3,0,0,0,0,1,0,0.11840796019900496,5.945944031806173,0
0.6867792421746293,4,1,0,0,1,0,0,0.6129353233830845,7.601402334583733,0
0.5628432180120813,9,0,0,1,0,0,0,0.4701492537313433,8.501002832017509,0
0.861217890048203,7,1,0,0,0,0,0,0.854228855721393,8.638667184877477,0
0.5925315760571115,1,1,0,0,0,0,0,0.5587064676616916,5.374352052824034,1
0.15980230642504117,1,1,0,0,0,0,1,0.022388059701492536,4.351567427189173,0
0.7456110996705108,5,1,0,0,0,0,1,0.727363184079602,7.9712756526007045,0
0.7991998117204048,5,1,0,0,0,1,0,0.8039800995024875,8.130294652881911,1
0.1787126382678277,5,1,0,1,0,0,0,0.022388059701492536,6.632462804176279,0
0.3507001647446458,0,1,0,0,0,0,1,0.2656716417910448,4.444414407108697,1
0.5514312191103788,2,1,0,0,0,1,0,0.5706467661691542,6.283294256210638,0
0.46920398382507117,4,1,0,0,0,0,1,0.3666666666666667,7.133415660420622,0
0.5245194947830861,3,1,0,0,0,1,0,0.4049751243781095,6.861868396209661,0
0.8097199341021416,4,1,0,0,0,1,0,0.7646766169154229,7.679066480511437,0
0.3682042833607908,0,1,0,0,1,0,0,0.2631840796019901,3.7999735016195233,1
0.21038007285889967,9,1,0,1,0,0,0,0.07164179104477611,7.5029312423161105,0
0.504839373970346,1,1,0,0,0,1,0,0.38308457711442784,5.5018702680972424,0
0.6684678747940692,4,1,0,0,0,0,0,0.6318407960199005,7.615199764242907,0
0.7011300453047775,5,1,0,0,0,1,0,0.6751243781094527,7.90976488625883,0
0.25941397975994346,2,0,0,0,0,0,0,0.11492537313432837,5.395670911803947,0
0.17724585715670124,3,1,1,0,0,0,1,0.022388059701492536,5.9020867359567655,0
0.5683175453047776,2,1,0,0,0,0,0,0.4243781094527363,6.313457462464361,0
0.5963461991056719,7,1,0,1,0,0,0,0.5472636815920398,8.307508659786183,0
0.37644151565074135,0,1,0,0,0,0,1,0.273134328358209,3.822098297900159,1
0.8570325370675453,2,1,0,0,1,0,0,0.8164179104477611,6.72425302544002,1
0.1321487408802071,2,1,0,0,0,1,0,0.009950248756218905,4.721173861744398,1
0.16652937946183413,1,1,0,0,0,0,1,0.025870646766169167,4.105119635390059,0
0.6439079286261224,9,1,0,1,1,0,0,0.5880597014925373,8.621571224596176,0
0.7199341021416804,0,1,0,0,0,1,0,0.7736318407960199,5.163642463221435,1
0.7458813838550247,0,1,0,0,0,1,0,0.7194029850746269,4.505902184329423,1
0.7956662071747974,6,1,0,0,0,0,0,0.7522388059701492,8.462335657931519,0
0.5750369255240584,7,1,0,1,0,0,0,0.5159203980099502,8.306212867227833,0
0.25454919874195,6,0,0,0,0,1,0,0.12039800995024877,7.21501936616164,1
0.6341761371568984,7,1,0,1,1,0,0,0.5741293532338309,8.421199778261155,0
0.8738601294753694,9,1,0,1,0,1,0,0.8935323383084577,8.92693580460795,1
0.5757825370675453,0,1,0,0,0,1,0,0.5139303482587065,4.247065649239764,1
0.6654560431331435,2,1,0,0,0,1,0,0.5671641791044776,6.789703457206,0
0.8480828506138067,8,1,1,0,0,1,0,0.8507462686567164,8.761448316903332,1
0.45092963050129437,5,1,1,0,0,0,0,0.36517412935323385,7.557994958530806,0
0.17009884678747939,3,1,0,0,0,0,0,0.012437810945273632,6.023447592961033,0
0.16658772652388798,5,1,0,1,0,0,1,0.013432835820895536,6.695737110451346,0
0.3984285895323787,5,1,1,0,0,1,0,0.2945273631840796,7.542425529783107,0
0.7133443163097198,0,1,0,0,0,1,0,0.6800995024875621,4.461299815568389,1
0.19211628226249314,9,1,0,1,0,0,0,0.05472636815920398,7.426102544146974,0
0.6630971993410214,5,1,0,0,0,0,0,0.6203980099502487,7.8847647458909975,1
0.3713275672707304,2,1,0,0,0,0,0,0.25422885572139303,6.293326853133583,0
0.16268533772652388,0,1,0,0,0,0,0,0.014925373134328358,2.9831534913471307,0
0.16393617670388674,4,1,0,0,0,0,1,0.008955223880597002,6.286649651287163,0
0.16445391995348385,5,1,1,0,1,0,0,0.013432835820895536,6.5203265333600715,0
0.6639282772417039,7,1,0,1,0,0,0,0.617412935323383,8.41486141781842,0
0.2022169516559677,7,1,0,1,1,0,0,0.06069651741293534,7.26111974934493,0
0.20795267335629775,4,1,0,1,1,0,0,0.06965174129353234,6.319688574872699,0
0.18579077429983523,2,1,0,1,1,0,0,0.07810945273631842,5.418541863854405,0
0.17009884678747939,3,1,0,1,1,0,0,0.017412935323383085,5.592664676868578,0
0.6866321487408802,5,1,0,0,1,0,0,0.6671641791044776,7.978482364160711,1
0.5853522628161644,5,1,0,0,1,0,0,0.5149253731343284,7.78990994892661,1
0.8740733113673805,1,1,0,0,0,1,0,0.7567164179104477,6.050794213183977,1
0.170705198608823,9,1,0,1,0,0,0,0.024378109452736312,7.307939802646376,0
0.5453047775947282,0,1,0,0,0,1,0,0.517910447761194,4.885827643502908,0
0.7777124029183337,2,1,0,0,0,1,0,0.7671641791044775,6.493602542476407,1
0.5778113368722924,4,1,0,0,0,1,0,0.5696517412935324,7.546419874242333,1
0.5866968698517298,1,1,0,0,0,0,1,0.5104477611940298,5.652138241503862,0
0.17459593036199297,5,1,0,1,0,0,1,0.01592039800995026,6.664727847070788,0
0.1638424727386836,4,1,0,0,0,0,1,0.017412935323383085,6.03476347150313,0
0.7796229523483882,7,1,1,0,1,0,0,0.772139303482587,8.520437921581127,0
